latitude,longitude,timestamp
25.030605,121.569992,1706938948237
25.0306,121.569992,1706938949244
25.030596,121.569984,1706938950245
25.030592,121.569984,1706938951258
25.030586,121.569977,1706938952237
25.030579,121.569977,1706938953236
25.030573,121.569969,1706938954237
25.030569,121.569962,1706938955237
25.030563,121.569962,1706938956253
25.03056,121.569954,1706938957342
25.030556,121.569954,1706938958337
25.030548,121.569954,1706938959317
25.03054,121.569954,1706938960347
25.030535,121.569954,1706938961340
25.030527,121.569954,1706938962319
25.030519,121.569962,1706938963324
25.030514,121.569954,1706938964323
25.030508,121.569954,1706938965346
25.030504,121.569954,1706938966347
25.0305,121.569954,1706938967352
25.030495,121.569946,1706938968357
25.030487,121.569946,1706938969347
25.030479,121.569939,1706938970346
25.03047,121.569939,1706938971317
25.03046,121.569946,1706938972348
25.030453,121.569946,1706938973461
25.030445,121.569954,1706938974445
25.030445,121.569954,1706938975457
25.030445,121.569954,1706938976454
25.030445,121.569954,1706938977440
25.03043,121.569962,1706938978449
25.030413,121.569969,1706938979451
25.030397,121.569977,1706938980440
25.030392,121.569977,1706938981449
25.030386,121.569977,1706938982425
25.03038,121.569984,1706938983447
25.030376,121.569984,1706938984446
25.030371,121.569992,1706938985453
25.030365,121.569992,1706938986452
25.030359,121.569992,1706938987423
25.030354,121.569992,1706938988459
25.030352,121.569984,1706938989458
25.030352,121.569984,1706938990552
25.030354,121.569984,1706938991554
25.03035,121.569984,1706938992562
25.030346,121.569977,1706938993565
25.030338,121.569977,1706938994564
25.030333,121.569977,1706938995572
25.030325,121.569969,1706938996552
25.030317,121.569969,1706938997494
25.03031,121.569962,1706938998543
25.030302,121.569962,1706938999570
25.030293,121.569962,1706939000550
25.030287,121.569962,1706939001571
25.030283,121.569962,1706939002554
25.030275,121.569969,1706939003548
25.030268,121.569977,1706939004571
25.03026,121.569984,1706939005554
25.030252,121.569992,1706939006558
25.030252,121.569992,1706939007671
25.030245,121.57,1706939008677
25.030239,121.570007,1706939009628
25.030228,121.570023,1706939010675
25.030226,121.57003,1706939011666
25.03023,121.570038,1706939012657
25.03023,121.570038,1706939013663
25.030231,121.570045,1706939014660
25.030231,121.570045,1706939015653
25.030231,121.570045,1706939016649
25.030231,121.570045,1706939017658
25.030231,121.570045,1706939018658
25.030231,121.570045,1706939019708
25.03023,121.570038,1706939020630
25.03023,121.570038,1706939021652
25.030228,121.570038,1706939022650
25.030226,121.570038,1706939023657
25.030226,121.570038,1706939024667
25.030224,121.570038,1706939025655
25.030222,121.57003,1706939026767
25.030222,121.57003,1706939027775
25.03022,121.57003,1706939028768
25.030218,121.57003,1706939029763
25.030218,121.57003,1706939030760
25.030216,121.57003,1706939031773
25.030216,121.57003,1706939032763
25.030216,121.57003,1706939033734
25.030214,121.57003,1706939034757
25.030214,121.570038,1706939035773
25.030212,121.570038,1706939036773
25.03021,121.570038,1706939037777
25.030209,121.570038,1706939038755
25.030209,121.570038,1706939039758
25.030205,121.570038,1706939040756
25.030199,121.570038,1706939041757
25.030203,121.570038,1706939042781
25.030203,121.570038,1706939043769
25.030201,121.570038,1706939044765
25.030197,121.570038,1706939045768
25.030197,121.570045,1706939046730
25.030191,121.570045,1706939047770
25.03019,121.570045,1706939048878
25.030184,121.570038,1706939049861
25.030182,121.570045,1706939050875
25.030182,121.570053,1706939051872
25.03018,121.570053,1706939052874
25.030178,121.570061,1706939053879
25.030176,121.570068,1706939054869
25.030176,121.570068,1706939055871
25.030176,121.570068,1706939056860
25.030176,121.570068,1706939057879
25.030174,121.570068,1706939058839
25.030174,121.570068,1706939059875
25.030176,121.570068,1706939060879
25.030176,121.570068,1706939061875
25.030176,121.570068,1706939062873
25.030176,121.570068,1706939063877
25.030174,121.570068,1706939064883
25.030172,121.570068,1706939065976
25.030167,121.570068,1706939066969
25.030159,121.570068,1706939067976
25.030153,121.570068,1706939068990
25.030148,121.570061,1706939069972
25.030144,121.570061,1706939070981
25.03014,121.570053,1706939071948
25.030136,121.570053,1706939072975
25.030132,121.570045,1706939073983
25.030128,121.570038,1706939074994
25.030128,121.57003,1706939075984
25.030128,121.570023,1706939076974
25.03013,121.570023,1706939077976
25.030132,121.570015,1706939078973
25.030138,121.570007,1706939079978
25.030142,121.57,1706939080948
25.030144,121.569992,1706939081925
25.030144,121.569992,1706939083112
25.030144,121.569984,1706939084040
25.030144,121.569984,1706939085079
25.030144,121.569984,1706939086094
25.030148,121.569984,1706939087090
25.030151,121.569992,1706939088074
25.030153,121.569984,1706939089084
25.030155,121.569984,1706939090083
25.030155,121.569977,1706939091085
25.030153,121.569977,1706939092113
25.030153,121.569984,1706939093084
25.030153,121.569984,1706939094040
25.030153,121.569992,1706939095078
25.030153,121.569992,1706939096081
25.030157,121.57,1706939097083
25.030161,121.570007,1706939098087
25.030167,121.570007,1706939099088
25.03017,121.570015,1706939100184
25.030174,121.570015,1706939101206
25.030178,121.570023,1706939102206
25.03018,121.57003,1706939103183
25.03018,121.57003,1706939104188
25.030178,121.570038,1706939105165
25.030174,121.570038,1706939106189
25.030169,121.570045,1706939107185
25.030163,121.570053,1706939108219
25.030157,121.570053,1706939109183
25.030149,121.570061,1706939110183
25.030144,121.570068,1706939111225
25.030142,121.570068,1706939112191
25.030138,121.570076,1706939113187
25.030134,121.570084,1706939114198
25.030128,121.570091,1706939115198
25.030125,121.570107,1706939116161
25.030119,121.570114,1706939117200
25.030111,121.570114,1706939118278
25.030107,121.570122,1706939119284
25.030107,121.570122,1706939120293
25.030107,121.570122,1706939121286
25.030107,121.570122,1706939122280
25.030106,121.570129,1706939123283
25.030104,121.570129,1706939124302
25.030104,121.570137,1706939125286
25.030104,121.570137,1706939126295
25.030104,121.570145,1706939127249
25.030102,121.570152,1706939128294
25.030106,121.570152,1706939129296
25.030107,121.570152,1706939130313
25.030107,121.57016,1706939131305
25.030109,121.570168,1706939132295
25.030109,121.570168,1706939133294
25.030111,121.570175,1706939134288
25.030111,121.570175,1706939135361
25.030113,121.570183,1706939136373
25.030115,121.570183,1706939137345
25.030113,121.57019,1706939138491
25.030115,121.57019,1706939139364
25.030115,121.57019,1706939140489
25.030117,121.570198,1706939141405
25.030119,121.570198,1706939142411
25.030121,121.570198,1706939143418
25.030123,121.570206,1706939144392
25.030121,121.570206,1706939145402
25.030121,121.570213,1706939146407
25.030117,121.570213,1706939147393
25.030113,121.570221,1706939148411
25.030109,121.570229,1706939149403
25.030107,121.570229,1706939150405
25.030106,121.570236,1706939151421
25.030102,121.570236,1706939152513
25.030096,121.570236,1706939153502
25.030092,121.570244,1706939154504
25.03009,121.570244,1706939155496
25.030087,121.570251,1706939156515
25.030085,121.570251,1706939157505
25.030081,121.570244,1706939158503
25.030077,121.570244,1706939159522
25.030073,121.570244,1706939160463
25.030069,121.570244,1706939161509
25.030067,121.570244,1706939162514
25.030066,121.570236,1706939163495
25.03006,121.570221,1706939164501
25.030056,121.570213,1706939165523
25.030052,121.570213,1706939166502
25.030048,121.570221,1706939167518
25.030043,121.570221,1706939168623
25.030035,121.570229,1706939169615
25.030027,121.570229,1706939170625
25.030022,121.570229,1706939171606
25.030018,121.570229,1706939172582
25.030014,121.570229,1706939173616
25.030003,121.570229,1706939174623
25.029997,121.570229,1706939175618
25.029993,121.570221,1706939176613
25.029993,121.570221,1706939177624
25.029989,121.570229,1706939178616
25.029987,121.570229,1706939179615
25.029978,121.570229,1706939180621
25.029972,121.570229,1706939181606
25.029966,121.570229,1706939182609
25.029959,121.570221,1706939183625
25.029949,121.570221,1706939184613
25.029943,121.570221,1706939185673
25.029938,121.570221,1706939186713
25.029934,121.570229,1706939187711
25.02993,121.570229,1706939188713
25.029924,121.570229,1706939189705
25.029917,121.570229,1706939190717
25.029911,121.570236,1706939191719
25.029907,121.570244,1706939192716
25.029905,121.570244,1706939193734
25.029903,121.570244,1706939194712
25.029902,121.570251,1706939195728
25.029898,121.570251,1706939196697
25.029896,121.570251,1706939197685
25.029896,121.570259,1706939198723
25.0299,121.570267,1706939199736
25.0299,121.570267,1706939200717
25.029902,121.570259,1706939201738
25.029902,121.570259,1706939202723
25.029902,121.570251,1706939203713
25.029902,121.570251,1706939204716
25.0299,121.570251,1706939205814
25.029896,121.570251,1706939206833
25.029894,121.570259,1706939207812
25.02989,121.570251,1706939208787
25.029882,121.570259,1706939209826
25.029871,121.570259,1706939210835
25.029865,121.570267,1706939211816
25.02986,121.570282,1706939212812
25.029852,121.57029,1706939213837
25.02984,121.570305,1706939214838
25.029837,121.570312,1706939215810
25.029833,121.57032,1706939216857
25.029831,121.57032,1706939217813
25.029831,121.57032,1706939218818
25.029833,121.570312,1706939219784
25.029835,121.570312,1706939220820
25.029835,121.570305,1706939221824
25.029837,121.570297,1706939222826
25.029837,121.570297,1706939223837
25.029839,121.570297,1706939224824
25.029839,121.570297,1706939225829
25.029839,121.570297,1706939226923
25.029839,121.570297,1706939227942
25.029839,121.570297,1706939228937
25.029839,121.570297,1706939229931
25.029839,121.570297,1706939230894
25.029839,121.570297,1706939232003
25.029839,121.570297,1706939232992
25.029839,121.570297,1706939233989
25.029839,121.570297,1706939235023
25.029839,121.570297,1706939236024
25.029839,121.570297,1706939237026
25.029839,121.570297,1706939238028
25.029839,121.570297,1706939239019
25.029839,121.570297,1706939240022
25.029837,121.570297,1706939241035
25.029837,121.570305,1706939242036
25.02984,121.570282,1706939242998
25.029844,121.570267,1706939244036
25.029848,121.570259,1706939245128
25.029854,121.570251,1706939246137
25.02986,121.570244,1706939247132
25.029861,121.570244,1706939248134
25.029863,121.570244,1706939249124
25.029867,121.570236,1706939250125
25.029871,121.570236,1706939251136
25.029873,121.570229,1706939252128
25.029879,121.570213,1706939253139
25.029881,121.570206,1706939254136
25.029881,121.570198,1706939255139
25.029882,121.57019,1706939256116
25.029884,121.570183,1706939257120
25.029886,121.570175,1706939258131
25.029886,121.570168,1706939259134
25.029886,121.57016,1706939260140
25.029884,121.570152,1706939261233
25.029882,121.570145,1706939262238
25.029882,121.570129,1706939263237
25.029882,121.570114,1706939264236
25.029881,121.570107,1706939265238
25.029877,121.570107,1706939266267
25.029875,121.570099,1706939267224
25.029873,121.570084,1706939268247
25.029873,121.570068,1706939269253
25.029873,121.570053,1706939270240
25.029873,121.570045,1706939271243
25.029871,121.570038,1706939272233
25.029871,121.570023,1706939273237
25.029869,121.570007,1706939274233
25.029871,121.570007,1706939275238
25.029871,121.569992,1706939276238
25.029871,121.569984,1706939277250
25.029869,121.569977,1706939278233
25.029871,121.569969,1706939279294
25.029873,121.569969,1706939280337
25.029873,121.569969,1706939281313
25.029873,121.569962,1706939282325
25.029869,121.569954,1706939283315
25.029867,121.569946,1706939284323
25.029865,121.569939,1706939285314
25.029863,121.569931,1706939286315
25.029861,121.569931,1706939287322
25.029854,121.569931,1706939288301
25.029848,121.569939,1706939289323
25.029846,121.569946,1706939290331
25.029844,121.569954,1706939291371
25.029846,121.569962,1706939292341
25.02985,121.569969,1706939293350
25.029856,121.569984,1706939294341
25.02986,121.569992,1706939295435
25.029869,121.569992,1706939296458
25.029871,121.57,1706939297445
25.029869,121.569992,1706939298444
25.029869,121.569992,1706939299440
25.029867,121.569992,1706939300442
25.029865,121.569992,1706939301440
25.029865,121.569992,1706939302419
25.029863,121.569992,1706939303438
25.029861,121.569992,1706939304460
25.029861,121.569992,1706939305446
25.029863,121.569992,1706939306455
25.029871,121.57,1706939307445
25.029877,121.57,1706939308453
25.029884,121.569992,1706939309459
25.029884,121.569992,1706939310458
25.029884,121.569992,1706939311550
25.029898,121.569977,1706939312538
25.029909,121.569962,1706939313559
25.029913,121.569946,1706939314555
25.029917,121.569931,1706939315558
25.029917,121.569916,1706939316554
25.029917,121.569908,1706939317527
25.029921,121.569901,1706939318552
25.02993,121.569901,1706939319549
25.029942,121.569908,1706939320563
25.029955,121.569916,1706939321557
25.029964,121.569916,1706939322552
25.029972,121.569931,1706939323554
25.029974,121.569939,1706939324557
25.029974,121.569946,1706939325557
25.029974,121.569954,1706939326554
25.029974,121.569954,1706939327556
25.029976,121.569962,1706939328656
25.029978,121.569962,1706939329622
25.02998,121.569962,1706939330675
25.02998,121.569969,1706939331671
25.029982,121.569969,1706939332660
25.029982,121.569969,1706939333654
25.029984,121.569969,1706939334665
25.029984,121.569969,1706939335672
25.029984,121.569969,1706939336659
25.029984,121.569969,1706939337656
25.029984,121.569969,1706939338659
25.029984,121.569969,1706939339662
25.029984,121.569969,1706939340668
25.029984,121.569969,1706939341664
25.029984,121.569969,1706939342641
25.029984,121.569969,1706939343665
25.029984,121.569969,1706939344658
25.029984,121.569969,1706939345665
25.029984,121.569969,1706939346663
25.029984,121.569969,1706939347673
25.029984,121.569969,1706939348754
25.029984,121.569969,1706939349769
25.029982,121.569977,1706939350756
25.02998,121.569984,1706939351760
25.02997,121.569992,1706939352762
25.029961,121.57,1706939353728
25.029955,121.570015,1706939354776
25.029949,121.570023,1706939355761
25.029945,121.570038,1706939356760
25.02994,121.570045,1706939357764
25.029921,121.570053,1706939358765
25.029911,121.570061,1706939359755
25.029903,121.570068,1706939360761
25.029902,121.570084,1706939361772
25.029898,121.570091,1706939362763
25.029894,121.570107,1706939363699
25.029884,121.570122,1706939364700
25.029871,121.570137,1706939365838
